player_id;name;birth_date;role;year_date;years
68863;Mauro Icardi;1993-02-19T00:00:00.000Z;midfield;1993;22
36356;Marco Andreolli;1986-06-10T00:00:00.000Z;defence;1986;29
55769;Danilo D'Ambrosio;1988-09-09T00:00:00.000Z;defence;1988;27
79522;Yuto Nagatomo;1986-09-12T00:00:00.000Z;defence;1986;29
73092;Rene Krhin;1990-05-21T00:00:00.000Z;midfield;1990;25
45581;Joel Obi;1991-05-22T00:00:00.000Z;midfield;1991;24
37389;Pablo Osvaldo;1986-01-12T00:00:00.000Z;midfield;1986;29
82743;Alberto Pomini;1981-03-17T00:00:00.000Z;goalkeeper;1981;34
84921;Lorenzo Ariaudo;1989-06-11T00:00:00.000Z;defence;1989;26
21763;Federico Peluso;1984-01-20T00:00:00.000Z;defence;1984;31
7093;Francesco Magnanelli;1984-11-12T00:00:00.000Z;midfield;1984;31
177843;Domenico Berardi;1994-08-01T00:00:00.000Z;midfield;1994;21
82048;Nicola Sansone;1991-09-10T00:00:00.000Z;midfield;1991;24
96828;Simone Zaza;1991-06-25T00:00:00.000Z;midfield;1991;24
22123;Ciro Polito;1979-04-12T00:00:00.000Z;goalkeeper;1979;36
131075;Francesco Acerbi;1988-02-10T00:00:00.000Z;defence;1988;27
22102;Paolo Bianco;1977-08-20T00:00:00.000Z;defence;1977;38
61770;Emanuele Terranova;1987-04-14T00:00:00.000Z;defence;1987;28
76061;Sime Vrsaljko;1992-01-10T00:00:00.000Z;defence;1992;23
5868;Matteo Brighi;1981-02-14T00:00:00.000Z;midfield;1981;34
199633;Raman Chibsah;1993-03-10T00:00:00.000Z;midfield;1993;22
85825;Jasmin Kurtic;1989-01-10T00:00:00.000Z;midfield;1989;26
30638;Sergio Floccari;1981-11-12T00:00:00.000Z;midfield;1981;34
16893;Antonio Floro Flores;1983-06-18T00:00:00.000Z;midfield;1983;32
64793;Leonardo Pavoletti;1988-11-26T00:00:00.000Z;midfield;1988;27
140748;Danilo Avelar;1989-06-09T00:00:00.000Z;defence;1989;26
102745;Luca Ceppitelli;1989-08-11T00:00:00.000Z;defence;1989;26
35733;Francesco Pisano;1986-04-29T00:00:00.000Z;defence;1986;29
60128;Luca Rossettini;1985-05-09T00:00:00.000Z;defence;1985;30
21861;Andrea Cossu;1980-05-03T00:00:00.000Z;striker;1980;35
110928;Lorenzo Crisetig;1993-01-20T00:00:00.000Z;midfield;1993;22
49275;Albin Ekdal;1989-07-28T00:00:00.000Z;midfield;1989;26
83877;Diego Farias;1990-05-10T00:00:00.000Z;midfield;1990;25
55801;Marco Sau;1987-11-03T00:00:00.000Z;midfield;1987;28
12907;Alessio Cragno;1994-06-28T00:00:00.000Z;goalkeeper;1994;21
160825;Antonio Balzano;1986-06-13T00:00:00.000Z;defence;1986;29
164091;Marco Capuano;1991-10-14T00:00:00.000Z;defence;1991;24
171399;Nicola Murru;1994-12-16T00:00:00.000Z;defence;1994;21
291266;Godfred Donsah;1996-06-07T00:00:00.000Z;midfield;1996;19
288506;Caio Rangel;1996-01-16T00:00:00.000Z;midfield;1996;19
200190;Alessandro Capello;1995-12-12T00:00:00.000Z;striker;1995;20
124560;Samuele Longo;1992-01-12T00:00:00.000Z;midfield;1992;23
21891;Stefano Sorrentino;1979-03-28T00:00:00.000Z;goalkeeper;1979;36
84622;Sinisa Andelkovic;1986-02-13T00:00:00.000Z;defence;1986;29
66109;Fabio Daprel?;1991-02-19T00:00:00.000Z;defence;1991;24
75127;Ezequiel Mu�oz;1990-10-08T00:00:00.000Z;defence;1990;25
56609;Eros Pisano;1987-03-31T00:00:00.000Z;defence;1987;28
16120;�dgar Barreto;1984-07-15T00:00:00.000Z;midfield;1984;31
49521;Francesco Bolzoni;1989-05-07T00:00:00.000Z;midfield;1989;26
76163;Franco V�zquez;1989-02-22T00:00:00.000Z;striker;1989;26
206050;Paulo Dybala;1993-11-15T00:00:00.000Z;midfield;1993;22
231381;Andrea Fulignati;1994-10-31T00:00:00.000Z;goalkeeper;1994;21
42744;Samir Ujkani;1988-07-05T00:00:00.000Z;goalkeeper;1988;27
28984;Sol Bamba;1985-01-13T00:00:00.000Z;defence;1985;30
70574;Milan Milanovic;1991-03-31T00:00:00.000Z;defence;1991;24
47544;Michel Morganella;1989-05-17T00:00:00.000Z;defence;1989;26
252767;Ivaylo Chochev;1993-02-18T00:00:00.000Z;midfield;1993;22
16651;Enzo Maresca;1980-02-10T00:00:00.000Z;midfield;1980;35
55385;Granddi N'Goyi;1988-05-17T00:00:00.000Z;midfield;1988;27
206542;Robin Quaison;1993-10-09T00:00:00.000Z;midfield;1993;22
167727;Andrea Belotti;1993-12-20T00:00:00.000Z;midfield;1993;22
244927;Accursio Bentivegna;1996-06-21T00:00:00.000Z;midfield;1996;19
85605;Fabrizio Cacciatore;1986-10-08T00:00:00.000Z;defence;1986;29
33571;Lorenzo De Silvestri;1988-05-23T00:00:00.000Z;defence;1988;27
101213;Pedro Obiang;1992-03-27T00:00:00.000Z;midfield;1992;23
63186;Roberto Soriano;1991-02-08T00:00:00.000Z;midfield;1991;24
37418;Eder;1986-11-15T00:00:00.000Z;midfield;1986;29
35249;Stefano Okaka;1989-08-09T00:00:00.000Z;midfield;1989;26
84846;Gianluca Sansone;1987-05-12T00:00:00.000Z;midfield;1987;28
82693;Angelo Da Costa;1983-11-12T00:00:00.000Z;goalkeeper;1983;32
71019;Bartosz Salamon;1991-05-01T00:00:00.000Z;defence;1991;24
20003;Mat�as Silvestre;1984-09-25T00:00:00.000Z;defence;1984;31
184894;Alfred Duncan;1993-03-10T00:00:00.000Z;midfield;1993;22
56790;Nenad Krsticic;1990-07-03T00:00:00.000Z;midfield;1990;25
167895;Luca Rizzo;1992-04-24T00:00:00.000Z;midfield;1992;23
164759;Pawel Wszolek;1992-04-30T00:00:00.000Z;midfield;1992;23
52328;Gonzalo Bergessio;1984-07-20T00:00:00.000Z;midfield;1984;31
233654;Francesco Fedato;1992-10-15T00:00:00.000Z;midfield;1992;23
242537;Samuele Massolo;1996-05-04T00:00:00.000Z;goalkeeper;1996;19
110923;Mattia Perin;1992-11-10T00:00:00.000Z;goalkeeper;1992;23
45565;Luca Antonelli;1987-02-11T00:00:00.000Z;midfield;1987;28
56830;Sebastien De Maio;1987-03-05T00:00:00.000Z;defence;1987;28
169052;Edenilson;1989-12-18T00:00:00.000Z;midfield;1989;26
21887;Giovanni Marchese;1984-10-17T00:00:00.000Z;defence;1984;31
74943;Juraj Kucka;1987-02-26T00:00:00.000Z;midfield;1987;28
54984;Diego Perotti;1988-07-26T00:00:00.000Z;midfield;1988;27
167859;Stefano Sturaro;1993-03-09T00:00:00.000Z;midfield;1993;22
6160;Mauricio Pinilla;1984-02-04T00:00:00.000Z;midfield;1984;31
85240;Eugenio Lamanna;1989-08-07T00:00:00.000Z;goalkeeper;1989;26
32113;Armando Izzo;1992-03-02T00:00:00.000Z;defence;1992;23
160357;Mario Sampirisi;1992-10-31T00:00:00.000Z;defence;1992;23
59340;Iago Falqu?;1990-01-04T00:00:00.000Z;midfield;1990;25
39831;Leandro Greco;1986-07-19T00:00:00.000Z;midfield;1986;29
74821;Franco Mussis;1992-04-19T00:00:00.000Z;midfield;1992;23
102470;Antonino Ragusa;1990-03-27T00:00:00.000Z;striker;1990;25
312773;Daniele Sommariva;1997-07-18T00:00:00.000Z;goalkeeper;1997;18
308279;Rolando Mandragora;1997-06-29T00:00:00.000Z;midfield;1997;18
103916;Rafael;1990-05-20T00:00:00.000Z;goalkeeper;1990;25
15452;Ra?l Albiol;1985-09-04T00:00:00.000Z;defence;1985;30
21151;Christian Maggio;1982-02-11T00:00:00.000Z;defence;1982;33
37941;Camilo Z?�iga;1985-12-14T00:00:00.000Z;defence;1985;30
38593;Marek Hamsik;1987-07-27T00:00:00.000Z;striker;1987;28
19041;G?khan Inler;1984-06-27T00:00:00.000Z;midfield;1984;31
102017;Jorginho;1991-12-20T00:00:00.000Z;midfield;1991;24
61253;Jos? Callej�n;1987-02-11T00:00:00.000Z;midfield;1987;28
39153;Gonzalo Higua�n;1987-12-10T00:00:00.000Z;midfield;1987;28
133964;Lorenzo Insigne;1991-06-04T00:00:00.000Z;midfield;1991;24
35491;Mariano And?jar;1983-07-30T00:00:00.000Z;goalkeeper;1983;32
76799;Miguel Britos;1985-07-17T00:00:00.000Z;defence;1985;30
52513;Henrique;1986-10-14T00:00:00.000Z;defence;1986;29
52266;W�lter Gargano;1984-07-23T00:00:00.000Z;midfield;1984;31
56416;Dries Mertens;1987-05-06T00:00:00.000Z;midfield;1987;28
136111;Nicola Leali;1993-02-17T00:00:00.000Z;goalkeeper;1993;22
6012;Stefano Lucchini;1980-10-02T00:00:00.000Z;defence;1980;35
8206;Emmanuel Cascione;1983-09-22T00:00:00.000Z;midfield;1983;32
28851;Manuel Coppola;1982-05-11T00:00:00.000Z;midfield;1982;33
24305;Giuseppe De Feudis;1983-07-10T00:00:00.000Z;midfield;1983;32
16137;Franco Brienza;1979-03-19T00:00:00.000Z;striker;1979;36
61786;Guido Marilungo;1989-08-09T00:00:00.000Z;striker;1989;26
169533;Alejandro Rodr�guez;1991-07-30T00:00:00.000Z;midfield;1991;24
21859;Mattia Cassani;1983-08-26T00:00:00.000Z;defence;1983;32
28020;Massimo Gobbi;1980-10-31T00:00:00.000Z;defence;1980;35
28022;Alessandro Lucarelli;1977-07-22T00:00:00.000Z;defence;1977;38
30767;Gabriel Paletta;1986-02-15T00:00:00.000Z;defence;1986;29
145581;Afriyie Acquah;1992-01-05T00:00:00.000Z;midfield;1992;23
45567;Jonathan Biabiany;1988-04-28T00:00:00.000Z;midfield;1988;27
6033;Francesco Lodi;1984-03-23T00:00:00.000Z;midfield;1984;31
111039;Ishak Belfodil;1992-01-12T00:00:00.000Z;midfield;1992;23
66280;Crist�bal Jorquera;1988-08-04T00:00:00.000Z;striker;1988;27
28855;Raffaele Palladino;1984-04-17T00:00:00.000Z;midfield;1984;31
16633;Alex Cordaz;1983-01-01T00:00:00.000Z;goalkeeper;1983;32
34336;Andrea Costa;1986-02-01T00:00:00.000Z;defence;1986;29
17127;Felipe;1984-07-31T00:00:00.000Z;defence;1984;31
104466;Stefan Ristovski;1992-02-12T00:00:00.000Z;defence;1992;23
240958;Jos? Mauri;1996-05-16T00:00:00.000Z;midfield;1996;19
287647;Solomon Nyantakyi;1996-03-25T00:00:00.000Z;midfield;1996;19
6234;Amauri;1980-06-03T00:00:00.000Z;midfield;1980;35
33763;Massimo Coda;1988-11-10T00:00:00.000Z;midfield;1988;27
72857;Pedro Mendes;1990-10-01T00:00:00.000Z;defence;1990;25
74448;Andrea Rispoli;1988-09-29T00:00:00.000Z;defence;1988;27
28817;Gabriele Perico;1984-03-11T00:00:00.000Z;defence;1984;31
138584;Luka Krajnc;1994-09-19T00:00:00.000Z;defence;1994;21
41914;Davide Bassi;1985-04-12T00:00:00.000Z;goalkeeper;1985;30
165873;Federico Barba;1993-09-01T00:00:00.000Z;defence;1993;22
160986;Matteo Bianchetti;1993-03-17T00:00:00.000Z;defence;1993;22
44294;Romano Perticone;1986-08-13T00:00:00.000Z;defence;1986;29
230552;Diego Laxalt;1993-02-07T00:00:00.000Z;midfield;1993;22
28841;Davide Moro;1982-01-02T00:00:00.000Z;midfield;1982;33
181136;Piotr Zielinski;1994-05-20T00:00:00.000Z;striker;1994;21
189410;Rodrigo Aguirre;1994-10-01T00:00:00.000Z;midfield;1994;21
197749;Emanuele Rovini;1995-02-20T00:00:00.000Z;striker;1995;20
54929;Leandro Cast�n;1986-11-05T00:00:00.000Z;defence;1986;29
18301;Maicon;1981-07-26T00:00:00.000Z;defence;1981;34
57480;Mapou Yanga-Mbiwa;1989-05-15T00:00:00.000Z;defence;1989;26
128223;�xro Morata;1992-10-23T00:00:00.000Z;midfield;1992;23
37278;Zeljko Brkic;1986-07-09T00:00:00.000Z;goalkeeper;1986;29
15981;�lex Geijo;1982-03-11T00:00:00.000Z;midfield;1982;33
112343;Manolo Gabbiadini;1991-11-26T00:00:00.000Z;midfield;1991;24
30690;Sergio Romero;1987-02-22T00:00:00.000Z;goalkeeper;1987;28
17735;Djamel Mesbah;1984-10-09T00:00:00.000Z;defence;1984;31
5873;Marco Marchionni;1980-07-22T00:00:00.000Z;midfield;1980;35
42345;Giuseppe Vives;1980-07-14T00:00:00.000Z;midfield;1980;35
6058;Luca Castellazzi;1975-07-19T00:00:00.000Z;goalkeeper;1975;40
148751;Bruno Peres;1990-03-01T00:00:00.000Z;defence;1990;25
99923;Simone Benedetti;1992-04-03T00:00:00.000Z;defence;1992;23
29962;Daniele Dessena;1987-05-10T00:00:00.000Z;midfield;1987;28
129129;Jo?o Pedro;1992-03-09T00:00:00.000Z;midfield;1992;23
92141;V�ctor Ibarbo;1990-05-19T00:00:00.000Z;striker;1990;25
22185;Vlada Avramov;1979-04-05T00:00:00.000Z;goalkeeper;1979;36
7499;Lionel Scaloni;1978-05-16T00:00:00.000Z;defence;1978;37
134883;Daniele Baselli;1992-03-12T00:00:00.000Z;midfield;1992;23
20005;Alejandro G�mez;1988-02-15T00:00:00.000Z;midfield;1988;27
163582;Salvatore Molina;1992-01-01T00:00:00.000Z;midfield;1992;23
129444;David L�pez;1989-10-09T00:00:00.000Z;midfield;1989;26
131709;Ogenyi Onazi;1992-12-25T00:00:00.000Z;midfield;1992;23
242965;Mamadou Tounkara;1996-01-19T00:00:00.000Z;midfield;1996;19
61751;Antonio Mazzotta;1989-08-02T00:00:00.000Z;defence;1989;26
67556;Milan Djuric;1990-05-22T00:00:00.000Z;midfield;1990;25
57389;Luigi Giorgi;1987-04-19T00:00:00.000Z;midfield;1987;28
207715;Ibrahima Mbaye;1994-11-19T00:00:00.000Z;defence;1994;21
39090;Fredy Guar�n;1986-06-30T00:00:00.000Z;midfield;1986;29
39099;Rodrigo Palacio;1982-02-05T00:00:00.000Z;striker;1982;33
35865;Andrea Consigli;1987-01-27T00:00:00.000Z;goalkeeper;1987;28
144779;Saphir Taider;1992-02-29T00:00:00.000Z;midfield;1992;23
209936;Ettore Gliozzi;1995-09-23T00:00:00.000Z;midfield;1995;20
91970;Juan Cuadrado;1988-05-26T00:00:00.000Z;midfield;1988;27
32617;Micah Richards;1988-06-24T00:00:00.000Z;defence;1988;27
40633;Milan Badelj;1989-02-25T00:00:00.000Z;midfield;1989;26
37918;Mati Fern�ndez;1986-05-15T00:00:00.000Z;striker;1986;29
61546;Facundo Roncaglia;1987-02-10T00:00:00.000Z;defence;1987;28
99227;Andrea Bertolacci;1991-01-11T00:00:00.000Z;midfield;1991;24
96454;Maxime Lestienne;1992-06-17T00:00:00.000Z;midfield;1992;23
5962;Antonio Cassano;1982-07-12T00:00:00.000Z;striker;1982;33
76406;Abdelkader Ghezzal;1984-12-05T00:00:00.000Z;striker;1984;31
90118;Soufiane Bidaoui;1990-04-20T00:00:00.000Z;midfield;1990;25
216259;Lucas Souza;1990-06-04T00:00:00.000Z;midfield;1990;25
88682;Mattia De Sciglio;1992-10-20T00:00:00.000Z;defence;1992;23
147034;Marco van Ginkel;1992-12-01T00:00:00.000Z;midfield;1992;23
19447;Giampaolo Pazzini;1984-08-02T00:00:00.000Z;midfield;1984;31
38824;Davide Brivio;1988-03-17T00:00:00.000Z;defence;1988;27
7611;Javier Saviola;1981-12-11T00:00:00.000Z;striker;1981;34
103674;Gustavo Campanharo;1992-04-04T00:00:00.000Z;midfield;1992;23
129386;Zouhair Feddal;1989-01-01T00:00:00.000Z;defence;1989;26
139173;Achraf Lazaar;1992-01-22T00:00:00.000Z;defence;1992;23
87162;Simon Makienok;1990-11-21T00:00:00.000Z;midfield;1990;25
124384;Jo?o Silva;1990-05-21T00:00:00.000Z;midfield;1990;25
163222;Gr?goire Defrel;1991-06-17T00:00:00.000Z;striker;1991;24
38582;Walter Bressan;1981-01-26T00:00:00.000Z;goalkeeper;1981;34
136605;Carlos Carbonero;1990-07-25T00:00:00.000Z;midfield;1990;25
287663;Luca Valzania;1996-03-05T00:00:00.000Z;midfield;1996;19
70203;Z? Eduardo;1991-08-16T00:00:00.000Z;striker;1991;24
29208;Davide Succi;1981-10-11T00:00:00.000Z;midfield;1981;34
7767;Fernando Torres;1984-03-20T00:00:00.000Z;midfield;1984;31
5928;Sergio Pellissier;1979-04-12T00:00:00.000Z;midfield;1979;36
56817;Fabiano Santacroce;1986-08-24T00:00:00.000Z;defence;1986;29
16117;Nicola Pozzi;1986-06-30T00:00:00.000Z;midfield;1986;29
141654;Michele Fornasier;1993-08-22T00:00:00.000Z;defence;1993;22
240897;Arturo Calabresi;1996-03-17T00:00:00.000Z;defence;1996;19
22318;Federico Marchetti;1983-02-07T00:00:00.000Z;goalkeeper;1983;32
270188;Lucas Evangelista;1995-05-06T00:00:00.000Z;striker;1995;20
126656;Faouzi Ghoulam;1991-02-01T00:00:00.000Z;defence;1991;24
113045;Rub?n P?rez;1989-04-26T00:00:00.000Z;midfield;1989;26
256361;Daniele Verde;1996-06-20T00:00:00.000Z;midfield;1996;19
181778;Emerson;1994-08-03T00:00:00.000Z;defence;1994;21
340265;Giacomo Volpe;1996-01-16T00:00:00.000Z;goalkeeper;1996;19
221815;Constantin Nica;1993-03-18T00:00:00.000Z;defence;1993;22
5858;Paolo Cannaxo;1981-06-26T00:00:00.000Z;defence;1981;34
102192;Luis Pedro Cavanda;1991-01-02T00:00:00.000Z;defence;1991;24
12906;Mickael Ciani;1984-04-06T00:00:00.000Z;defence;1984;31
289061;Alessandro Murgia;1996-08-09T00:00:00.000Z;midfield;1996;19
238953;Lorenzo Ferrari;1996-03-09T00:00:00.000Z;goalkeeper;1996;19
100497;Alejandro Gonz�lez;1988-03-23T00:00:00.000Z;defence;1988;27
287631;Pierluigi Cappelluzzo;1996-06-09T00:00:00.000Z;midfield;1996;19
287700;Mohamed Fares;1996-02-15T00:00:00.000Z;midfield;1996;19
337135;Alessandro Salvetti;1997-04-05T00:00:00.000Z;goalkeeper;1997;18
208690;George Puscas;1996-04-08T00:00:00.000Z;midfield;1996;19
235921;Werther Carboni;1996-04-04T00:00:00.000Z;goalkeeper;1996;19
107958;Nicola Bellomo;1991-02-18T00:00:00.000Z;striker;1991;24
130353;H?rdur Magn?sson;1993-02-11T00:00:00.000Z;defence;1993;22
29035;Ederson;1986-01-13T00:00:00.000Z;striker;1986;29
255942;Nicol? Barella;1997-02-07T00:00:00.000Z;midfield;1997;18
45185;Tomasz Kupisz;1990-02-02T00:00:00.000Z;midfield;1990;25
22285;Maurizio Pugliesi;1976-12-27T00:00:00.000Z;goalkeeper;1976;39
287640;Andrea Gemignani;1996-02-13T00:00:00.000Z;defence;1996;19
37124;McDonald Mariga;1987-04-04T00:00:00.000Z;midfield;1987;28
5817;Andrea Pirlo;1979-05-19T00:00:00.000Z;midfield;1979;36
160506;Josip Radosevic;1994-04-03T00:00:00.000Z;midfield;1994;21
240197;Isaac Donkor;1995-08-15T00:00:00.000Z;defence;1995;20
256338;Matteo Adamo;1996-07-29T00:00:00.000Z;midfield;1996;19
222905;Badara Sarr;1994-02-11T00:00:00.000Z;striker;1994;21
287648;Giuseppe Panico;1997-05-10T00:00:00.000Z;midfield;1997;18
9824;Hugo Almeida;1984-05-23T00:00:00.000Z;midfield;1984;31
285920;Gaston Camara;1996-03-31T00:00:00.000Z;midfield;1996;19
23345;Barreto;1985-07-12T00:00:00.000Z;striker;1985;30
35251;Marko Marin;1989-03-13T00:00:00.000Z;striker;1989;26
290087;Matteo Biggeri;1996-04-25T00:00:00.000Z;goalkeeper;1996;19
288563;Alberto Iglio;1996-04-20T00:00:00.000Z;goalkeeper;1996;19
56889;Francesco Della Rocca;1987-09-14T00:00:00.000Z;midfield;1987;28
263065;Marijan Coric;1995-02-06T00:00:00.000Z;goalkeeper;1995;20
203150;Ignacio Jeraldino;1995-12-06T00:00:00.000Z;midfield;1995;20
336704;Assane Demoya Gnoukouri;1996-09-28T00:00:00.000Z;midfield;1996;19
305493;Armando Prisco;1997-02-13T00:00:00.000Z;goalkeeper;1997;18
129893;Molla Wague;1991-02-21T00:00:00.000Z;defence;1991;24
240260;Franjo Prce;1996-01-07T00:00:00.000Z;defence;1996;19
256678;Filippo Romagna;1997-05-26T00:00:00.000Z;defence;1997;18
135747;Luca Lezzerini;1995-03-24T00:00:00.000Z;goalkeeper;1995;20
128931;Ioannis Fetfatzidis;1990-12-21T00:00:00.000Z;midfield;1990;25
134369;Andrea Tabanelli;1990-02-02T00:00:00.000Z;striker;1990;25
256339;Emil Audero;1997-01-18T00:00:00.000Z;goalkeeper;1997;18
278531;Sebastiano Luperto;1996-09-06T00:00:00.000Z;defence;1996;19
29604;Riccardo Cazzola;1985-10-08T00:00:00.000Z;midfield;1985;30
114340;Gabriel Silva;1991-05-13T00:00:00.000Z;midfield;1991;24
209048;Luca Checchin;1997-05-03T00:00:00.000Z;midfield;1997;18
188338;Luka Djordjevic;1994-07-09T00:00:00.000Z;midfield;1994;21
38602;Nico Pulzetti;1984-02-13T00:00:00.000Z;midfield;1984;31
21490;Mounir El Hamdaoui;1984-07-14T00:00:00.000Z;midfield;1984;31
296284;Gianmarco Celeste;1996-08-21T00:00:00.000Z;goalkeeper;1996;19
24001;Gianluca Curci;1985-07-12T00:00:00.000Z;goalkeeper;1985;30
261041;Alessio Agrifogli;1996-02-28T00:00:00.000Z;defence;1996;19
220686;Antonio Vutov;1996-06-06T00:00:00.000Z;striker;1996;19
319160;Jakub Jankto;1996-01-19T00:00:00.000Z;midfield;1996;19
200790;Nabil Jaadi;1996-07-01T00:00:00.000Z;midfield;1996;19
21748;Alessio Cerci;1987-07-23T00:00:00.000Z;striker;1987;28
176130;Lorenzo Rosseti;1994-08-05T00:00:00.000Z;midfield;1994;21
96806;Jacopo Sala;1991-12-05T00:00:00.000Z;midfield;1991;24
287686;Filippo Boni;1995-06-29T00:00:00.000Z;defence;1995;20
33042;Migjen Basha;1987-01-05T00:00:00.000Z;midfield;1987;28
39799;Ivan Strinic;1987-07-17T00:00:00.000Z;defence;1987;28
256008;Facundo Lescano;1996-08-18T00:00:00.000Z;midfield;1996;19
240252;Karlo Lulic;1996-05-10T00:00:00.000Z;midfield;1996;19
168416;David Ivan;1995-02-26T00:00:00.000Z;striker;1995;20
256371;Lorenzo Bardini;1996-04-12T00:00:00.000Z;goalkeeper;1996;19
291432;Mattia Vitale;1997-10-01T00:00:00.000Z;midfield;1997;18
176553;Aymeric Laporte;1994-05-27T00:00:00.000Z;defence;1994;21
45184;Grzegorz Krychowiak;1990-01-29T00:00:00.000Z;midfield;1990;25
207922;Luismi;1992-05-05T00:00:00.000Z;defence;1992;23
223725;Munir El Haddadi;1995-09-01T00:00:00.000Z;midfield;1995;20
199369;Sandro Ram�rez;1995-07-09T00:00:00.000Z;midfield;1995;20
242827;Samuel Mart�nez;1994-04-15T00:00:00.000Z;unknown;1994;21
37397;Jos? �ngel Crespo;1987-02-09T00:00:00.000Z;defence;1987;28
62713;Matos;1993-02-27T00:00:00.000Z;midfield;1993;22
189458;Emiliano Vel�zquez;1994-04-30T00:00:00.000Z;defence;1994;21
148666;Naldo;1988-08-25T00:00:00.000Z;defence;1988;27
188157;Sebasti�n Crist�foro;1993-08-23T00:00:00.000Z;midfield;1993;22
279090;Samu;1995-12-09T00:00:00.000Z;defence;1995;20
532;Claudio Pizarro;1978-10-03T00:00:00.000Z;midfield;1978;37
45124;Medhi Benatia;1987-04-17T00:00:00.000Z;defence;1987;28
111630;�rik Lamela;1992-03-04T00:00:00.000Z;midfield;1992;23
4624;Jos Hooiveld;1983-04-22T00:00:00.000Z;defence;1983;32
46104;Stevan Jovetic;1989-11-02T00:00:00.000Z;striker;1989;26
43722;Mauricio Isla;1988-06-12T00:00:00.000Z;defence;1988;27
85475;Federico Fern�ndez;1989-02-21T00:00:00.000Z;defence;1989;26
84835;Emanuele Giaccherini;1985-05-05T00:00:00.000Z;midfield;1985;30
45146;Mario Balotelli;1990-08-12T00:00:00.000Z;midfield;1990;25
7520;Esteban Cambiasso;1980-08-18T00:00:00.000Z;midfield;1980;35
76077;Ricardo �xrez;1988-04-12T00:00:00.000Z;striker;1988;27
168951;;1995-01-17T00:00:00.000Z;striker;1995;20
138110;Gino Peruzzi Lucchetti;1992-06-09T00:00:00.000Z;defence;1992;23
240129;;1994-11-10T00:00:00.000Z;unknown;1994;21
5768;Rub?n Ariel Olivera da Rosa;1983-05-04T00:00:00.000Z;striker;1983;32
238950;;1996-04-20T00:00:00.000Z;striker;1996;19
197470;;1994-05-05T00:00:00.000Z;defence;1994;21
1161;Javier Adelmar Zanetti;1973-08-10T00:00:00.000Z;defence;1973;42
15888;;1985-05-12T00:00:00.000Z;midfield;1985;30
157508;;1994-05-23T00:00:00.000Z;striker;1994;21
240956;;1995-01-02T00:00:00.000Z;goalkeeper;1995;20
238986;;1996-03-26T00:00:00.000Z;midfield;1996;19
216175;;1995-04-14T00:00:00.000Z;defence;1995;20
286949;;1994-01-02T00:00:00.000Z;defence;1994;21
190206;Victor Matheus Da Silva;1995-01-04T00:00:00.000Z;striker;1995;20
44062;Antonio Ad�n Garrido;1987-05-13T00:00:00.000Z;goalkeeper;1987;28
110475;;1995-03-24T00:00:00.000Z;defence;1995;20
81396;;1991-01-05T00:00:00.000Z;midfield;1991;24
287681;;1995-02-27T00:00:00.000Z;midfield;1995;20
154215;Pierre Kareem Zaine;1993-09-21T00:00:00.000Z;midfield;1993;22
226025;;1995-11-15T00:00:00.000Z;midfield;1995;20
22130;;1984-08-14T00:00:00.000Z;midfield;1984;31
